problem size,time
problem size,time
500000,13.6044280529
495000,1.15395307541
490000,7.06293392181
485000,7.02978992462
problem size,time
500000,5.17619013786
495000,5.8830499649
490000,2.91758203506
485000,6.43691802025
480000,8.65982699394
problem size,time
problem size,time
500000,5.88088798523
495000,5.92689990997
490000,6.01136994362
485000,5.87723088264
480000,5.89596199989
problem size,time
problem size,time
problem size,time
500000,5.40154788494
495000,5.39663314819
490000,5.362864995
