125	64.0	67.2	70.4	73.6	
126	64.0	67.2	70.4	73.6	
127	64.0	67.2	70.4	73.6	
128	64.0	67.2	70.4	73.6	
129	64.0	67.2	70.4	73.6	
130	64.0	67.2	70.4	73.6	
131	64.0	67.2	70.4	73.6	
132	64.0	67.2	70.4	73.6	
133	64.0	67.2	70.4	73.6	
134	64.0	67.2	70.4	73.6	
135	64.0	67.2	70.4	73.6	
136	64.0	67.2	70.4	73.6	
137	64.0	67.2	70.4	73.6	
138	64.0	67.2	70.4	73.6	
139	64.0	67.2	70.4	73.6	
140	64.0	67.2	70.4	73.6	
141	64.0	67.2	70.4	73.6	
142	64.0	67.2	70.4	73.6	
143	64.0	67.2	70.4	73.6	
144	64.0	67.2	70.4	73.6	
145	64.0	67.2	70.4	73.6	
146	64.0	67.2	70.4	73.6	
147	64.0	67.2	70.4	73.6	
148	64.0	67.2	70.4	73.6	
149	64.0	67.2	70.4	73.6	
150	64.0	67.2	70.4	73.6	
151	64.0	67.2	70.4	73.6	
152	64.0	67.2	70.4	73.6	
1	67.2	70.4	73.6	76.8	
2	67.2	70.4	73.6	76.8	
3	67.2	70.4	73.6	76.8	
4	67.2	70.4	73.6	76.8	
5	67.2	70.4	73.6	76.8	
6	67.2	70.4	73.6	76.8	
7	67.2	70.4	73.6	76.8	
8	67.2	70.4	73.6	76.8	
9	67.2	70.4	73.6	76.8	
10	67.2	70.4	73.6	76.8	
11	67.2	70.4	73.6	76.8	
12	67.2	70.4	73.6	76.8	
13	67.2	70.4	73.6	76.8	
14	67.2	70.4	73.6	76.8	
15	67.2	70.4	73.6	76.8	
16	67.2	70.4	73.6	76.8	
17	67.2	70.4	73.6	76.8	
18	67.2	70.4	73.6	76.8	
19	67.2	70.4	73.6	76.8	
20	67.2	70.4	73.6	76.8	
21	67.2	70.4	73.6	76.8	
22	67.2	70.4	73.6	76.8	
23	67.2	70.4	73.6	76.8	
24	67.2	70.4	73.6	76.8	
25	67.2	70.4	73.6	76.8	
26	67.2	70.4	73.6	76.8	
27	67.2	70.4	73.6	76.8	
28	67.2	70.4	73.6	76.8	
29	67.2	70.4	73.6	76.8	
30	67.2	70.4	73.6	76.8	
31	67.2	70.4	73.6	76.8	
32	67.2	70.4	73.6	76.8	
33	67.2	70.4	73.6	76.8	
34	67.2	70.4	73.6	76.8	
35	67.2	70.4	73.6	76.8	
36	67.2	70.4	73.6	76.8	
37	67.2	70.4	73.6	76.8	
38	67.2	70.4	73.6	76.8	
39	67.2	70.4	73.6	76.8	
40	67.2	70.4	73.6	76.8	
41	67.2	70.4	73.6	76.8	
42	67.2	70.4	73.6	76.8	
43	67.2	70.4	73.6	76.8	
44	67.2	70.4	73.6	76.8	
45	67.2	70.4	73.6	76.8	
46	67.2	70.4	73.6	76.8	
47	67.2	70.4	73.6	76.8	
48	67.2	70.4	73.6	76.8	
49	67.2	70.4	73.6	76.8	
50	67.2	70.4	73.6	76.8	
51	67.2	70.4	73.6	76.8	
52	67.2	70.4	73.6	76.8	
53	67.2	70.4	73.6	76.8	
54	67.2	70.4	73.6	76.8	
55	67.2	70.4	73.6	76.8	
56	67.2	70.4	73.6	76.8	
57	67.2	70.4	73.6	76.8	
58	67.2	70.4	73.6	76.8	
59	67.2	70.4	73.6	76.8	
60	67.2	70.4	73.6	76.8	
61	67.2	70.4	73.6	76.8	
62	67.2	70.4	73.6	76.8	
63	67.2	70.4	73.6	76.8	
64	67.2	70.4	73.6	76.8	
65	67.2	70.4	73.6	76.8	
66	67.2	70.4	73.6	76.8	
67	67.2	70.4	73.6	76.8	
68	67.2	70.4	73.6	76.8	
69	67.2	70.4	73.6	76.8	
70	67.2	70.4	73.6	76.8	
71	67.2	70.4	73.6	76.8	
72	67.2	70.4	73.6	76.8	
73	67.2	70.4	73.6	76.8	
74	67.2	70.4	73.6	76.8	
75	67.2	70.4	73.6	76.8	
76	67.2	70.4	73.6	76.8	
77	67.2	70.4	73.6	76.8	
78	67.2	70.4	73.6	76.8	
79	67.2	70.4	73.6	76.8	
80	67.2	70.4	73.6	76.8	
81	67.2	70.4	73.6	76.8	
82	67.2	70.4	73.6	76.8	
83	67.2	70.4	73.6	76.8	
84	67.2	70.4	73.6	76.8	
85	67.2	70.4	73.6	76.8	
86	67.2	70.4	73.6	76.8	
87	67.2	70.4	73.6	76.8	
88	67.2	70.4	73.6	76.8	
89	67.2	70.4	73.6	76.8	
90	67.2	70.4	73.6	76.8	
91	67.2	70.4	73.6	76.8	
92	67.2	70.4	73.6	76.8	
93	67.2	70.4	73.6	76.8	
94	67.2	70.4	73.6	76.8	
95	67.2	70.4	73.6	76.8	
96	67.2	70.4	73.6	76.8	
97	67.2	70.4	73.6	76.8	
98	67.2	70.4	73.6	76.8	
99	67.2	70.4	73.6	76.8	
100	67.2	70.4	73.6	76.8	
101	67.2	70.4	73.6	76.8	
102	67.2	70.4	73.6	76.8	
103	67.2	70.4	73.6	76.8	
104	67.2	70.4	73.6	76.8	
105	67.2	70.4	73.6	76.8	
106	67.2	70.4	73.6	76.8	
107	67.2	70.4	73.6	76.8	
108	67.2	70.4	73.6	76.8	
109	67.2	70.4	73.6	76.8	
110	67.2	70.4	73.6	76.8	
111	67.2	70.4	73.6	76.8	
112	67.2	70.4	73.6	76.8	
113	67.2	70.4	73.6	76.8	
114	67.2	70.4	73.6	76.8	
115	67.2	70.4	73.6	76.8	
116	67.2	70.4	73.6	76.8	
117	67.2	70.4	73.6	76.8	
118	67.2	70.4	73.6	76.8	
119	67.2	70.4	73.6	76.8	
120	67.2	70.4	73.6	76.8	
121	67.2	70.4	73.6	76.8	
122	67.2	70.4	73.6	76.8	
123	67.2	70.4	73.6	76.8	
124	67.2	70.4	73.6	76.8	
125	67.2	70.4	73.6	76.8	
126	67.2	70.4	73.6	76.8	
127	67.2	70.4	73.6	76.8	
128	67.2	70.4	73.6	76.8	
129	67.2	70.4	73.6	76.8	
130	67.2	70.4	73.6	76.8	
131	67.2	70.4	73.6	76.8	
132	67.2	70.4	73.6	76.8	
133	67.2	70.4	73.6	76.8	
134	67.2	70.4	73.6	76.8	
135	67.2	70.4	73.6	76.8	
136	67.2	70.4	73.6	76.8	
137	67.2	70.4	73.6	76.8	
138	67.2	70.4	73.6	76.8	
139	67.2	70.4	73.6	76.8	
140	67.2	70.4	73.6	76.8	
141	67.2	70.4	73.6	76.8	
142	67.2	70.4	73.6	76.8	
143	67.2	70.4	73.6	76.8	
144	67.2	70.4	73.6	76.8	
145	67.2	70.4	73.6	76.8	
146	67.2	70.4	73.6	76.8	
147	67.2	70.4	73.6	76.8	
148	67.2	70.4	73.6	76.8	
149	67.2	70.4	73.6	76.8	
150	67.2	70.4	73.6	76.8	
151	67.2	70.4	73.6	76.8	
152	67.2	70.4	73.6	76.8	
1	0.0	0.0	0.0	0.0	
2	0.0	0.0	0.0	0.0	
3	0.0	0.0	0.0	0.0	
4	0.0	0.0	0.0	0.0	
5	0.0	0.0	0.0	0.0	
6	0.0	0.0	0.0	0.0	
7	0.0	0.0	0.0	0.0	
8	0.0	0.0	0.0	0.0	
9	0.0	0.0	0.0	0.0	
10	0.0	0.0	0.0	0.0	
11	0.0	0.0	0.0	0.0	
12	0.0	0.0	0.0	0.0	
13	0.0	0.0	0.0	0.0	
14	0.0	0.0	0.0	0.0	
15	0.0	0.0	0.0	0.0	
16	0.0	0.0	0.0	0.0	
17	0.0	0.0	0.0	0.0	
18	0.0	0.0	0.0	0.0	
19	0.0	0.0	0.0	0.0	
20	0.0	0.0	0.0	0.0	
21	0.0	0.0	0.0	0.0	
22	0.0	0.0	0.0	0.0	
23	0.0	0.0	0.0	0.0	
24	0.0	0.0	0.0	0.0	
25	0.0	0.0	0.0	0.0	
26	0.0	0.0	0.0	0.0	
27	0.0	0.0	0.0	0.0	
28	0.0	0.0	0.0	0.0	
29	0.0	0.0	0.0	0.0	
30	0.0	0.0	0.0	0.0	
31	0.0	0.0	0.0	0.0	
32	0.0	0.0	0.0	0.0	
33	0.0	0.0	0.0	0.0	
34	0.0	0.0	0.0	0.0	
35	0.0	0.0	0.0	0.0	
36	0.0	0.0	0.0	0.0	
37	0.0	0.0	0.0	0.0	
38	0.0	0.0	0.0	0.0	
39	0.0	0.0	0.0	0.0	
40	0.0	0.0	0.0	0.0	
41	0.0	0.0	0.0	0.0	
42	0.0	0.0	0.0	0.0	
43	0.0	0.0	0.0	0.0	
44	0.0	0.0	0.0	0.0	
45	0.0	0.0	0.0	0.0	
46	0.0	0.0	0.0	0.0	
47	0.0	0.0	0.0	0.0	
48	0.0	0.0	0.0	0.0	
49	0.0	0.0	0.0	0.0	
50	0.0	0.0	0.0	0.0	
51	0.0	0.0	0.0	0.0	
52	0.0	0.0	0.0	0.0	
53	0.0	0.0	0.0	0.0	
54	0.0	0.0	0.0	0.0	
55	0.0	0.0	0.0	0.0	
56	0.0	0.0	0.0	0.0	
57	0.0	0.0	0.0	0.0	
58	0.0	0.0	0.0	0.0	
59	0.0	0.0	0.0	0.0	
60	0.0	0.0	0.0	0.0	
61	0.0	0.0	0.0	0.0	
62	0.0	0.0	0.0	0.0	
63	0.0	0.0	0.0	0.0	
64	0.0	0.0	0.0	0.0	
65	0.0	0.0	0.0	0.0	
66	0.0	0.0	0.0	0.0	
67	0.0	0.0	0.0	0.0	
68	0.0	0.0	0.0	0.0	
69	0.0	0.0	0.0	0.0	
70	0.0	0.0	0.0	0.0	
71	0.0	0.0	0.0	0.0	
72	0.0	0.0	0.0	0.0	
73	0.0	0.0	0.0	0.0	
74	0.0	0.0	0.0	0.0	
75	0.0	0.0	0.0	0.0	
76	0.0	0.0	0.0	0.0	
77	0.0	0.0	0.0	0.0	
78	0.0	0.0	0.0	0.0	
79	0.0	0.0	0.0	0.0	
80	0.0	0.0	0.0	0.0	
81	0.0	0.0	0.0	0.0	
82	0.0	0.0	0.0	0.0	
83	0.0	0.0	0.0	0.0	
84	0.0	0.0	0.0	0.0	
85	0.0	0.0	0.0	0.0	
86	0.0	0.0	0.0	0.0	
87	0.0	0.0	0.0	0.0	
88	0.0	0.0	0.0	0.0	
89	0.0	0.0	0.0	0.0	
90	0.0	0.0	0.0	0.0	
91	0.0	0.0	0.0	0.0	
92	0.0	0.0	0.0	0.0	
93	0.0	0.0	0.0	0.0	
94	0.0	0.0	0.0	0.0	
95	0.0	0.0	0.0	0.0	
96	0.0	0.0	0.0	0.0	
97	0.0	0.0	0.0	0.0	
98	0.0	0.0	0.0	0.0	
99	0.0	0.0	0.0	0.0	
100	0.0	0.0	0.0	0.0	
101	0.0	0.0	0.0	0.0	
102	0.0	0.0	0.0	0.0	
103	0.0	0.0	0.0	0.0	
104	0.0	0.0	0.0	0.0	
105	0.0	0.0	0.0	0.0	
106	0.0	0.0	0.0	0.0	
107	0.0	0.0	0.0	0.0	
108	0.0	0.0	0.0	0.0	
109	0.0	0.0	0.0	0.0	
110	0.0	0.0	0.0	0.0	
111	0.0	0.0	0.0	0.0	
112	0.0	0.0	0.0	0.0	
113	0.0	0.0	0.0	0.0	
114	0.0	0.0	0.0	0.0	
115	0.0	0.0	0.0	0.0	
116	0.0	0.0	0.0	0.0	
117	0.0	0.0	0.0	0.0	
118	0.0	0.0	0.0	0.0	
119	0.0	0.0	0.0	0.0	
120	0.0	0.0	0.0	0.0	
121	0.0	0.0	0.0	0.0	
122	0.0	0.0	0.0	0.0	
123	0.0	0.0	0.0	0.0	
124	0.0	0.0	0.0	0.0	
125	0.0	0.0	0.0	0.0	
126	0.0	0.0	0.0	0.0	
127	0.0	0.0	0.0	0.0	
128	0.0	0.0	0.0	0.0	
129	0.0	0.0	0.0	0.0	
130	0.0	0.0	0.0	0.0	
131	0.0	0.0	0.0	0.0	
132	0.0	0.0	0.0	0.0	
133	0.0	0.0	0.0	0.0	
134	0.0	0.0	0.0	0.0	
135	0.0	0.0	0.0	0.0	
136	0.0	0.0	0.0	0.0	
137	0.0	0.0	0.0	0.0	
138	0.0	0.0	0.0	0.0	
139	0.0	0.0	0.0	0.0	
140	0.0	0.0	0.0	0.0	
141	0.0	0.0	0.0	0.0	
142	0.0	0.0	0.0	0.0	
143	0.0	0.0	0.0	0.0	
144	0.0	0.0	0.0	0.0	
145	0.0	0.0	0.0	0.0	
146	0.0	0.0	0.0	0.0	
147	0.0	0.0	0.0	0.0	
148	0.0	0.0	0.0	0.0	
149	0.0	0.0	0.0	0.0	
150	0.0	0.0	0.0	0.0	
151	0.0	0.0	0.0	0.0	
152	0.0	0.0	0.0	0.0	
1	-0.02	-0.03	-0.04	-0.05	
2	-0.02	-0.03	-0.04	-0.05	
3	-0.02	-0.03	-0.04	-0.05	
4	-0.02	-0.03	-0.04	-0.05	
5	-0.02	-0.03	-0.04	-0.05	
6	-0.02	-0.03	-0.04	-0.05	
7	-0.02	-0.03	-0.04	-0.05	
8	-0.02	-0.03	-0.04	-0.05	
9	-0.02	-0.03	-0.04	-0.05	
10	-0.02	-0.03	-0.04	-0.05	
11	-0.02	-0.03	-0.04	-0.05	
12	-0.02	-0.03	-0.04	-0.05	
13	-0.02	-0.03	-0.04	-0.05	
14	-0.02	-0.03	-0.04	-0.05	
15	-0.02	-0.03	-0.04	-0.05	
16	-0.02	-0.03	-0.04	-0.05	
17	-0.02	-0.03	-0.04	-0.05	
18	-0.02	-0.03	-0.04	-0.05	
19	-0.02	-0.03	-0.04	-0.05	
20	-0.02	-0.03	-0.04	-0.05	
21	-0.02	-0.03	-0.04	-0.05	
22	-0.02	-0.03	-0.04	-0.05	
23	-0.02	-0.03	-0.04	-0.05	
24	-0.02	-0.03	-0.04	-0.05	
25	-0.02	-0.03	-0.04	-0.05	
26	-0.02	-0.03	-0.04	-0.05	
27	-0.02	-0.03	-0.04	-0.05	
28	-0.02	-0.03	-0.04	-0.05	
29	-0.02	-0.03	-0.04	-0.05	
30	-0.02	-0.03	-0.04	-0.05	
31	-0.02	-0.03	-0.04	-0.05	
32	-0.02	-0.03	-0.04	-0.05	
33	-0.02	-0.03	-0.04	-0.05	
34	-0.02	-0.03	-0.04	-0.05	
35	-0.02	-0.03	-0.04	-0.05	
36	-0.02	-0.03	-0.04	-0.05	
37	-0.02	-0.03	-0.04	-0.05	
38	-0.02	-0.03	-0.04	-0.05	
39	-0.02	-0.03	-0.04	-0.05	
40	-0.02	-0.03	-0.04	-0.05	
41	-0.02	-0.03	-0.04	-0.05	
42	-0.02	-0.03	-0.04	-0.05	
43	-0.02	-0.03	-0.04	-0.05	
44	-0.02	-0.03	-0.04	-0.05	
45	-0.02	-0.03	-0.04	-0.05	
46	-0.02	-0.03	-0.04	-0.05	
47	-0.02	-0.03	-0.04	-0.05	
48	-0.02	-0.03	-0.04	-0.05	
49	-0.02	-0.03	-0.04	-0.05	
50	-0.02	-0.03	-0.04	-0.05	
51	-0.02	-0.03	-0.04	-0.05	
52	-0.02	-0.03	-0.04	-0.05	
53	-0.02	-0.03	-0.04	-0.05	
54	-0.02	-0.03	-0.04	-0.05	
55	-0.02	-0.03	-0.04	-0.05	
56	-0.02	-0.03	-0.04	-0.05	
57	-0.02	-0.03	-0.04	-0.05	
58	-0.02	-0.03	-0.04	-0.05	
59	-0.02	-0.03	-0.04	-0.05	
60	-0.02	-0.03	-0.04	-0.05	
61	-0.02	-0.03	-0.04	-0.05	
62	-0.02	-0.03	-0.04	-0.05	
63	-0.02	-0.03	-0.04	-0.05	
64	-0.02	-0.03	-0.04	-0.05	
65	-0.02	-0.03	-0.04	-0.05	
66	-0.02	-0.03	-0.04	-0.05	
67	-0.02	-0.03	-0.04	-0.05	
68	-0.02	-0.03	-0.04	-0.05	
69	-0.02	-0.03	-0.04	-0.05	
70	-0.02	-0.03	-0.04	-0.05	
71	-0.02	-0.03	-0.04	-0.05	
72	-0.02	-0.03	-0.04	-0.05	
73	-0.02	-0.03	-0.04	-0.05	
74	-0.02	-0.03	-0.04	-0.05	
75	-0.02	-0.03	-0.04	-0.05	
76	-0.02	-0.03	-0.04	-0.05	
77	-0.02	-0.03	-0.04	-0.05	
78	-0.02	-0.03	-0.04	-0.05	
79	-0.02	-0.03	-0.04	-0.05	
80	-0.02	-0.03	-0.04	-0.05	
81	-0.02	-0.03	-0.04	-0.05	
82	-0.02	-0.03	-0.04	-0.05	
83	-0.02	-0.03	-0.04	-0.05	
84	-0.02	-0.03	-0.04	-0.05	
85	-0.02	-0.03	-0.04	-0.05	
86	-0.02	-0.03	-0.04	-0.05	
87	-0.02	-0.03	-0.04	-0.05	
88	-0.02	-0.03	-0.04	-0.05	
89	-0.02	-0.03	-0.04	-0.05	
90	-0.02	-0.03	-0.04	-0.05	
91	-0.02	-0.03	-0.04	-0.05	
92	-0.02	-0.03	-0.04	-0.05	
93	-0.02	-0.03	-0.04	-0.05	
94	-0.02	-0.03	-0.04	-0.05	
95	-0.02	-0.03	-0.04	-0.05	
96	-0.02	-0.03	-0.04	-0.05	
97	-0.02	-0.03	-0.04	-0.05	
98	-0.02	-0.03	-0.04	-0.05	
99	-0.02	-0.03	-0.04	-0.05	
100	-0.02	-0.03	-0.04	-0.05	
101	-0.02	-0.03	-0.04	-0.05	
102	-0.02	-0.03	-0.04	-0.05	
103	-0.02	-0.03	-0.04	-0.05	
104	-0.02	-0.03	-0.04	-0.05	
105	-0.02	-0.03	-0.04	-0.05	
106	-0.02	-0.03	-0.04	-0.05	
107	-0.02	-0.03	-0.04	-0.05	
108	-0.02	-0.03	-0.04	-0.05	
109	-0.02	-0.03	-0.04	-0.05	
110	-0.02	-0.03	-0.04	-0.05	
111	-0.02	-0.03	-0.04	-0.05	
112	-0.02	-0.03	-0.04	-0.05	
113	-0.02	-0.03	-0.04	-0.05	
114	-0.02	-0.03	-0.04	-0.05	
115	-0.02	-0.03	-0.04	-0.05	
116	-0.02	-0.03	-0.04	-0.05	
117	-0.02	-0.03	-0.04	-0.05	
118	-0.02	-0.03	-0.04	-0.05	
119	-0.02	-0.03	-0.04	-0.05	
120	-0.02	-0.03	-0.04	-0.05	
121	-0.02	-0.03	-0.04	-0.05	
122	-0.02	-0.03	-0.04	-0.05	
123	-0.02	-0.03	-0.04	-0.05	
124	-0.02	-0.03	-0.04	-0.05	
125	-0.02	-0.03	-0.04	-0.05	
126	-0.02	-0.03	-0.04	-0.05	
127	-0.02	-0.03	-0.04	-0.05	
128	-0.02	-0.03	-0.04	-0.05	
129	-0.02	-0.03	-0.04	-0.05	
130	-0.02	-0.03	-0.04	-0.05	
131	-0.02	-0.03	-0.04	-0.05	
132	-0.02	-0.03	-0.04	-0.05	
133	-0.02	-0.03	-0.04	-0.05	
134	-0.02	-0.03	-0.04	-0.05	
135	-0.02	-0.03	-0.04	-0.05	
136	-0.02	-0.03	-0.04	-0.05	
137	-0.02	-0.03	-0.04	-0.05	
138	-0.02	-0.03	-0.04	-0.05	
139	-0.02	-0.03	-0.04	-0.05	
140	-0.02	-0.03	-0.04	-0.05	
141	-0.02	-0.03	-0.04	-0.05	
142	-0.02	-0.03	-0.04	-0.05	
143	-0.02	-0.03	-0.04	-0.05	
144	-0.02	-0.03	-0.04	-0.05	
145	-0.02	-0.03	-0.04	-0.05	
146	-0.02	-0.03	-0.04	-0.05	
147	-0.02	-0.03	-0.04	-0.05	
148	-0.02	-0.03	-0.04	-0.05	
149	-0.02	-0.03	-0.04	-0.05	
150	-0.02	-0.03	-0.04	-0.05	
151	-0.02	-0.03	-0.04	-0.05	
152	-0.02	-0.03	-0.04	-0.05	
